cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons,cycle_time_hours,time_consumed_hours,lane_trucks_needed
Collection_Point12,Unload_Terminal_A,8,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,12,10,0,10,0,300.0,8.345,83.45,10.91
Collection_Point12,Unload_Terminal_A,15,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,21,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,23,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_A,24,14,0,14,0,420.0,8.345,116.83,15.27
Collection_Point12,Unload_Terminal_B,10,15,0,15,0,450.0,8.296,124.44,16.27
Collection_Point12,Unload_Terminal_B,13,15,0,15,0,450.0,8.296,124.44,16.27
Collection_Point12,Unload_Terminal_B,16,15,0,15,0,450.0,8.296,124.44,16.27
Collection_Point12,Unload_Terminal_B,17,15,0,15,0,450.0,8.296,124.44,16.27
Collection_Point12,Unload_Terminal_B,18,6,0,6,0,180.0,8.296,49.78,6.51
Collection_Point12,Unload_Terminal_B,19,15,0,15,0,450.0,8.296,124.44,16.27
Collection_Point12,Unload_Terminal_B,20,15,0,15,0,450.0,8.296,124.44,16.27
Collection_Point12,Unload_Terminal_C,2,15,0,15,0,450.0,8.3,124.5,16.27
Collection_Point12,Unload_Terminal_C,3,15,0,15,0,450.0,8.3,124.5,16.27
Collection_Point12,Unload_Terminal_C,7,14,0,14,0,420.0,8.3,116.2,15.19
Collection_Point12,Unload_Terminal_C,9,14,0,14,0,420.0,8.3,116.2,15.19
Collection_Point12,Unload_Terminal_C,11,15,0,15,0,450.0,8.3,124.5,16.27
Collection_Point12,Unload_Terminal_C,12,5,0,5,0,150.0,8.3,41.5,5.42
Collection_Point12,Unload_Terminal_C,14,15,0,15,0,450.0,8.3,124.5,16.27
Collection_Point12,Unload_Terminal_C,18,9,0,9,0,270.0,8.3,74.7,9.76
Collection_Point12,Unload_Terminal_C,22,15,0,15,0,450.0,8.3,124.5,16.27
Collection_Point13,Unload_Terminal_A,4,13,0,13,0,390.0,7.066,91.86,12.01
Collection_Point13,Unload_Terminal_A,5,13,0,13,0,390.0,7.066,91.86,12.01
